bad_flag,transact_id,weight,numeric1,numeric2,numeric3,numeric4,numeric5,character1,character2,character3,character4,character5,numeric6,numeric7,character6,character7,numeric8,character8
1,4841,0.6702482855,53.823267303,120,,1.4445135552,5,7,0,11,,Y,1047.7926832,486,7,49,1058.2026168,51
0,4842,0.7904699968,82.151298474,65,,0.2961090527,5,1,4,46,,Y,676.20549352,562,6,84,695.77699463,85
0,4843,0.9935515959,54.179493274,54,,2.1906190187,5,0,4,49,,Y,901.64889209,559,11,59,903.76367378,64
1,4844,1.1140885409,154.68994747,14,,7.1571543837,5,4,3,110,,Y,974.3365027,450,11,44,976.90109249,47
0,4845,1.5971773634,220.41463356,62,,5.4846065546,5,3,3,78,,Y,767.66159336,600,5,84,778.20361685,88
0,4846,2.3206959508,124.31286894,11,,4.0973239,5,5,4,111,,Y,806.11474679,563,10,56,821.90082817,58
0,4847,0.7826003697,52.054045917,130,,1.4611831763,5,2,2,12,,Y,719.24813532,609,9,74,729.64028954,75
1,4848,0.5929315402,217.05739821,95,,3.9099910074,5,1,3,79,,Y,984.99838537,445,11,59,1000.802582,60
0,4849,2.8199800804,91.576382672,10,,8.7843880142,5,1,3,100,,Y,1105.002759,562,10,58,1105.7209694,62
1,4850,1.0347256808,200.60015763,91,,2.8235806499,5,4,2,77,,Y,978.57260269,531,10,55,983.60086925,58
0,4851,2.940729285,198.60221201,79,,2.5754265259,5,2,1,90,,Y,721.76416382,614,5,81,724.73298508,82
1,4852,1.0772917154,140.68484925,15,,7.6315022453,5,1,1,111,,Y,930.78655058,514,15,52,950.22808935,53
0,4853,0.7407506939,144.3188125,14,,3.7515356711,5,3,3,98,,Y,502.84658247,588,8,70,519.37948498,73
0,4854,0.6628339279,,71,,3.3219927549,5,2,4,71,,Y,668.944556,634,6,68,688.26037047,68
0,4855,0.8295089932,252.07715614,87,,1.9554217708,5,4,0,67,,Y,587.39316744,578,10,66,606.40195349,67
1,4856,0.6463515735,243.88015386,86,,3.1439667827,5,4,3,82,,Y,973.63499715,492,11,46,993.06382915,48
0,4857,2.4997851668,217.2950719,58,,3.0810007305,5,1,3,81,,Y,875.84852066,591,5,72,882.62391514,72
1,4858,0.8378369678,45.321390824,125,,1.3299298803,5,1,1,15,,Y,1044.6320184,505,13,43,1050.0689866,46
0,4859,3.917249381,108.01934954,5,,6.8193128311,5,3,2,103,,Y,783.49511017,593,9,67,802.05043526,70
1,4860,1.1312853114,170.08938589,15,,4.9396378266,5,3,3,115,,Y,1021.5804096,523,10,67,1041.5029706,69
1,4861,3.0209786721,109.18377622,10,,4.1781907324,5,3,3,97,,Y,1098.1772313,489,7,51,1102.0620152,54
1,4862,0.5197543224,193.78990059,83,,4.5549487632,5,6,1,80,,Y,1135.5795096,488,8,33,1142.8523468,34
1,4863,0.5470149673,164.67492957,15,,3.5773593917,5,3,4,97,,Y,962.34625876,532,12,51,977.99853626,55
0,4864,0.6441898899,138.2106758,10,,3.9334294046,5,1,6,107,,Y,877.38639131,582,9,66,885.27245168,70
1,4865,4.1900894747,149.12223849,8,,2.5870262803,5,0,2,100,,Y,953.7176582,525,10,49,957.44431827,51
1,4866,0.5007190281,234.51233209,10,,7.9623575667,5,1,3,92,,Y,1025.9188282,481,10,50,1031.9601848,52
1,4867,1.886242891,49.422072055,122,,1.2875880208,5,5,0,11,,Y,1092.4008463,492,10,55,1098.2438932,56
1,4868,1.4058149496,157.95214972,11,,4.786993077,5,2,4,84,,Y,945.64383133,512,12,36,962.43787164,37
1,4869,0.6205355068,208.15174062,90,,3.4875199169,5,3,4,78,,Y,863.84448505,493,10,46,868.68016808,46
1,4870,0.561561867,167.50060214,15,,4.6240935701,5,3,7,109,,Y,985.89825035,514,13,50,995.06267542,51
1,4871,1.8806971941,191.86446793,72,,3.8633571871,5,5,0,79,,Y,952.91215439,531,11,46,969.44694062,48
1,4872,0.8613498657,48.029193765,130,,1.3131127827,5,2,0,,,Y,1041.0208195,507,11,33,1052.1102863,35
0,4873,1.3604800757,109.50074287,54,,2.5572407426,5,0,2,54,,Y,832.79718097,582,5,84,838.009695,85
1,4874,2.0948889165,45.874853253,113,,1.3663165848,5,4,1,7,,Y,991.22770045,520,6,55,1000.8061914,57
0,4875,0.806010918,184.89197426,103,,6.2557365778,5,3,3,71,,Y,1068.0842782,615,15,64,1070.3406987,64
1,4876,1.3313213442,124.39985995,9,,4.0494569054,5,1,6,100,,Y,973.30478281,453,11,60,974.22704971,63
0,4877,2.2224500306,95.993554233,13,,4.2136849822,5,0,6,97,,Y,854.52097152,559,7,67,867.49708621,71
0,4878,0.7342249568,96.085383457,9,,3.8282797614,5,1,6,108,,Y,473.60692975,601,9,76,493.35062847,77
0,4879,0.8054598889,108.74627167,51,,0.1836753119,5,1,1,62,,Y,1098.6883342,577,9,71,1103.9472787,72
0,4880,0.8905077662,232.76411612,92,,3.8258528173,5,3,0,83,,Y,698.05624499,630,9,68,714.39968242,70
1,4881,1.3578318094,146.15351544,11,,5.9564673298,5,2,2,100,,Y,972.63790916,450,8,45,973.58150386,48
0,4882,1.6710388478,234.99023695,81,,4.6817556267,5,4,1,102,,Y,798.65001138,608,4,66,808.20673018,68
0,4883,0.6744506568,144.68438101,13,,5.4891846948,5,4,3,100,,Y,501.46008312,596,7,59,501.54303362,59
0,4884,4.5785419156,187.32989081,78,,6.6346630585,5,4,3,82,,Y,845.94299112,611,6,67,850.91371594,70
0,4885,1.9946122662,276.29791178,83,,0.9766293397,5,4,1,83,,Y,875.21702035,628,6,78,879.9740187,79
0,4886,0.7863587468,130.95673035,10,41.225658694,3.5649758989,5,0,2,91,,Y,807.23960395,597,7,63,815.3026772,65
1,4887,0.6581776443,260.00660081,84,,2.4850182441,5,5,4,82,,Y,1138.6326627,462,7,40,1143.51094,40
1,4888,1.1503484702,210.75863804,11,,4.7929992905,5,1,7,103,,Y,1009.8829948,511,5,52,1026.5009944,55
1,4889,2.126652848,206.24771402,75,,1.9982438045,5,3,1,84,,Y,982.94978878,480,5,44,986.09984646,49
0,4890,2.2900578738,57.620284236,45,,1.7306752896,5,3,6,61,,Y,606.57068632,571,8,67,609.92361372,68
1,4891,0.7697024491,176.02020654,81,,1.8222862214,5,4,4,79,,Y,947.9637127,530,10,41,948.71500418,44
1,4892,0.7130439909,140.87666148,101,,3.0842593544,5,2,2,60,,Y,885.99355957,531,10,59,901.36372882,60
1,4893,1.5943968483,223.56915175,14,,6.155199293,5,2,2,114,,Y,996.2231231,492,11,54,1000.6667665,57
0,4894,2.0839400309,85.550432984,48,,1.9055436979,5,0,8,52,,Y,710.19522386,592,10,68,714.46149373,69
0,4895,1.2274798784,206.87838197,9,,3.7979706946,5,0,3,124,,Y,710.14635767,639,10,73,721.40270589,75
1,4896,1.4259973572,169.63813984,79,,4.4765515744,5,3,2,74,,Y,1053.0592791,464,7,40,1061.0453057,45
0,4897,2.0677318128,222.93840598,80,,2.021684372,5,3,2,72,,Y,737.97474609,589,10,68,739.01299828,69
1,4898,0.7601934722,49.877775659,106,,1.3834036111,5,3,1,6,,Y,993.03258205,485,8,34,998.58332002,38
0,4899,0.8844928197,259.0236861,84,,4.9601435874,5,1,4,78,,Y,1015.5215377,617,10,86,1023.0169656,90
1,4900,1.7315837471,143.86235805,72,,5.9554472371,5,4,0,74,,Y,958.74390312,488,13,54,973.41698761,56
0,4901,2.0761757598,126.18004468,75,,3.3161331442,5,5,2,68,,Y,855.25076286,617,9,76,868.2410621,78
0,4902,3.4029606326,217.83970503,8,,4.7598728378,5,2,4,113,,Y,687.12873347,652,7,50,689.95803157,50
1,4903,0.6432010027,247.72124028,84,,2.1119084366,5,1,1,86,,Y,1007.3283242,501,9,56,1008.15873,58
1,4904,0.6800207426,227.50597412,90,,4.0755548015,5,4,2,84,,Y,1111.0426176,473,19,55,1122.9830703,57
0,4905,0.759334463,230.8007628,64,,3.0973611165,5,3,3,63,,Y,312.72826904,623,8,64,326.14800471,66
0,4906,5.3215879083,166.21001097,5,,5.0469537768,5,3,1,94,,Y,868.76096118,605,4,68,882.34483416,74
0,4907,2.4224541541,99.50733312,55,,0.8784692864,5,5,2,40,,Y,744.06660876,599,13,90,757.22343842,92
1,4908,0.7480010438,164.52782543,78,,2.5618244529,5,4,0,95,,Y,1006.8415227,477,7,50,1026.7053613,52
0,4909,1.0449910554,234.7640694,77,,2.4159273498,5,4,2,94,,Y,697.41830188,589,10,58,713.99949132,61
1,4910,1.0085610727,136.94389479,13,,4.5434216153,5,0,2,117,,Y,960.97390015,489,15,56,975.81015306,57
0,4911,1.2023900803,273.67398461,91,,2.6399299922,5,4,1,90,,Y,890.62046756,553,6,69,903.40699514,70
0,4912,2.3287393956,174.97569052,,,4.6489624964,5,2,3,92,,Y,1281.1730747,616,6,68,1301.0489589,69
1,4913,0.5406464292,116.73707078,64,,3.5636649601,5,4,1,,,Y,1030.2869296,550,10,45,1035.0648577,47
0,4914,1.2100254954,81.400863362,54,,2.9376391093,5,2,6,50,,Y,642.22352295,566,6,75,644.06833054,77
1,4915,0.9208322224,48.690988799,126,,1.4113251891,5,2,2,8,,Y,1040.3114585,482,14,46,1044.3366409,49
0,4916,1.567659302,51.665299453,120,,1.5411490861,5,5,0,11,,Y,896.04767975,612,6,69,906.5289788,71
0,4917,1.8922300664,146.76069118,10,,4.5451883105,5,8,4,101,,Y,874.31975174,576,12,65,883.1834252,67
1,4918,0.7963683292,293.51791095,66,,2.8079141065,5,7,1,84,,Y,945.67346835,506,10,50,965.13855325,52
0,4919,0.8350155131,100.31001141,5,,2.990643182,5,1,2,107,,Y,808.46526363,629,9,56,810.27229386,57
0,4920,0.6339514086,189.88794924,84,,2.0629441116,5,1,1,63,,Y,799.82526532,571,9,65,805.36251341,67
1,4921,0.6275786001,151.28272663,12,,4.7221588003,5,2,1,91,,Y,933.37825114,510,13,55,952.39016916,56
0,4922,1.9869149328,227.19331565,67,,2.1450386707,5,4,0,78,,Y,845.86383121,559,14,75,851.17247123,75
0,4923,0.5526809117,217.04480582,9,,2.9298054682,5,3,4,90,,Y,685.07662096,589,9,63,689.55609311,65
1,4924,3.6608236778,138.33912847,76,,2.3222387389,5,1,2,76,,Y,969.95034218,490,9,51,976.59082987,53
0,4925,0.7507141287,164.61716483,76,,3.1650600424,5,3,1,84,,Y,744.33706602,592,7,73,757.07188716,76
1,4926,1.5846977999,263.88947209,80,,3.8988411758,5,5,3,89,,Y,1029.3740293,485,13,51,1041.464362,51
0,4927,1.76700146,131.51398571,42,,1.7535495068,5,0,2,56,,Y,485.58086957,598,7,59,502.71803332,60
1,4928,0.8884832516,56.125270007,13,,3.1715659094,5,3,1,96,,Y,1066.042547,502,13,54,1084.6320204,56
0,4929,1.4039937321,58.791737636,103,,1.442132674,5,5,1,6,,Y,932.8020204,619,8,59,948.78357085,62
0,4930,1.0198044917,117.66160344,8,,4.5364414502,5,2,3,114,,Y,711.37751186,650,9,67,714.65177239,68
0,4931,0.7389901323,219.12646839,8,,5.3778777088,5,2,2,,,Y,650.5975376,570,9,51,663.77917644,52
1,4932,2.1764344581,78.173396894,51,,1.4278395374,5,1,3,60,,Y,1110.1458571,523,12,51,1116.3561084,53
0,4933,1.4867030561,162.96041461,79,,2.6532706369,5,4,,73,,Y,576.16978639,606,11,73,587.55510292,77
0,4934,1.1721627912,182.67315422,9,,6.0664672631,5,2,7,101,,Y,469.55205595,567,9,70,470.76328057,72
1,4935,1.9190992537,177.08258354,78,,4.2418562023,5,4,2,86,,Y,987.14589097,485,8,56,999.30943889,57
0,4936,1.6657015149,48.820827114,135,,1.5698218231,5,2,2,24,,Y,1199.4600565,627,7,67,1206.4559001,69
0,4937,1.1321691823,50.1602331,114,,1.3572817465,5,3,2,10,,Y,1108.1970299,567,6,75,1120.664855,75
0,4938,1.2912007339,173.52638265,71,,2.9685779944,5,0,2,88,,Y,841.08639548,611,10,80,859.40875311,80
0,4939,3.9654077586,168.61670193,80,,5.5599584524,5,2,3,81,,Y,587.40695791,628,9,61,592.49810678,66
0,4940,2.083977839,275.85375096,92,,2.8599033846,5,4,4,76,,Y,705.1380017,637,5,74,717.00819969,75
0,4941,0.6848799301,172.76547861,80,,6.9579832734,5,3,2,74,,Y,839.97470396,610,10,77,842.67668798,77
0,4942,4.622779784,178.24839364,11,,5.3978183576,5,1,4,82,,Y,632.45733097,580,7,63,643.20317256,64
0,4943,2.6762376995,105.30230702,12,,2.8314414332,5,1,2,87,,Y,891.46484463,584,11,81,898.42593221,82
0,4944,1.6961890539,145.02373415,97,,2.799970153,5,2,4,90,,Y,363.34796297,592,8,68,375.65507489,70
1,4945,2.9000033456,146.76127148,74,,3.3949556857,5,3,1,92,,Y,1023.3673383,521,8,43,1037.8659225,44
1,4946,2.049283838,217.61915856,71,,2.3509675596,5,6,,76,,Y,1051.4413522,462,8,51,1068.9732409,54
1,4947,1.8562718232,78.448119296,84,,1.836961551,,2,4,,,Y,932.21088271,482,14,49,933.92958507,51
1,4948,1.2075403077,172.55005399,96,,2.3100252944,5,6,3,73,,Y,904.22077287,511,7,49,921.17814828,50
1,4949,1.3890903023,38.853574152,9,,4.0490397699,5,1,2,100,,Y,904.49154151,480,14,44,906.84330252,44
0,4950,2.7697123159,215.95383109,13,,8.3817372885,5,4,0,94,,Y,441.93733513,568,8,66,455.47190446,68
1,4951,1.3686222069,154.68488332,7,,3.659910031,5,0,3,112,,Y,1108.9710549,471,10,84,1121.4164428,85
1,4952,0.7753659948,180.18704081,86,,3.1295475544,5,4,1,71,,Y,1066.2360712,500,4,58,1068.8193786,59
0,4953,0.5959239827,146.6789703,12,,4.5445739788,5,1,1,96,,Y,1013.2673053,612,5,62,1023.5355972,62
0,4954,1.7363759205,177.47214377,14,,5.4531610444,5,1,3,106,,Y,793.56490819,611,7,74,801.45497096,75
1,4955,1.9925395791,182.50519249,89,,4.7642125953,5,2,1,72,,Y,926.09613239,515,9,44,942.32253368,48
1,4956,0.838638039,230.04651359,84,,2.7791636833,5,1,2,77,,Y,891.53514309,483,11,46,905.7527057,49
1,4957,4.8581642246,158.90032361,9,,3.6532344463,5,0,6,100,,Y,951.48740485,529,12,42,966.5077548,43
0,4958,3.3485877939,68.822097583,37,,2.5739362007,5,0,5,52,,Y,885.0202665,608,4,72,890.80864542,74
1,4959,0.5752616049,87.379185874,6,,3.7680157202,5,1,0,97,,Y,997.08803282,486,9,54,1010.1113071,56
0,4960,2.30352811,52.053348795,7,,4.3339303827,5,2,4,101,,Y,579.61689359,630,6,70,583.68264327,74
0,4961,4.3565113885,206.77344486,73,,4.4497034165,5,3,1,69,,Y,788.63280059,592,7,73,807.25320993,75
0,4962,1.2963465611,169.50524038,6,,4.7325694645,5,2,2,110,,Y,712.35785014,611,4,76,728.62866068,78
1,4963,2.700951609,161.56684331,9,,7.3661758806,5,5,0,99,,Y,1026.6090688,487,13,47,1038.7668825,48
0,4964,0.5827209527,162.34113301,9,,5.6180828927,5,0,6,104,,Y,975.93983265,571,7,74,980.37861759,74
0,4965,0.6237290252,222.98594642,97,,2.8655567088,5,4,2,81,,Y,766.66313692,618,14,67,774.78422771,69
0,4966,2.4162483957,180.32441916,73,,4.8166408007,5,0,4,87,,Y,792.71323011,597,11,67,795.50533603,69
0,4967,1.4816212615,239.70750021,75,,2.4196239572,5,4,0,87,,Y,717.65651769,583,12,75,724.98430411,77
1,4968,0.8661966729,52.68904285,117,,1.5443940375,5,2,2,12,,Y,1011.674382,492,9,45,1019.7174205,46
1,4969,1.3221011169,195.90142145,83,,1.2272876101,5,1,3,79,,Y,1048.9581655,509,10,44,1050.4380173,45
0,4970,2.9374147172,183.94991197,87,,3.4732211918,5,7,2,95,,Y,1106.4215483,558,8,77,1112.3009759,78
0,4971,1.5948555153,52.490540031,108,,1.4093374966,5,2,0,9,,Y,1176.7670612,613,8,79,1184.0551903,81
0,4972,3.0318357665,152.77439068,99,,1.7860145859,5,3,2,90,,Y,535.49129053,589,8,77,549.17226364,79
0,4973,1.8209948138,168.56083267,84,,5.52170482,5,4,1,,,Y,1021.1494003,555,12,62,1036.7925412,65
0,4974,0.969082357,103.71082838,48,,2.6419377321,5,0,4,33,,Y,495.43300451,615,10,69,507.7968105,71
0,4975,0.5115992824,102.29750799,44,,5.581022699,5,1,5,53,,Y,1087.6185306,574,4,75,1098.9674806,76
0,4976,2.3901887002,52.702823678,11,,5.3308513293,5,1,3,90,,Y,683.11431213,563,10,71,684.47886228,72
1,4977,1.9816015013,129.04332171,67,,3.5691610768,5,4,0,89,,Y,980.19992285,498,13,54,996.11816021,55
0,4978,2.9388391274,192.21531688,84,,1.5683598865,5,1,2,78,,Y,1214.9292897,614,6,72,1232.8716346,74
1,4979,0.8082694116,85.544184413,49,,3.1491460462,5,0,1,51,,Y,900.05991738,520,14,36,913.60770819,36
1,4980,1.6858995805,93.660091873,10,,4.6996836913,5,3,1,85,,Y,980.59693438,498,9,59,991.91808577,60
0,4981,2.0235527301,174.18433171,87,,5.69847588,5,2,2,92,,Y,953.78395267,636,10,70,963.00763714,72
1,4982,1.0935403778,52.824954549,128,,1.2505548664,5,5,2,4,,Y,1032.6668937,514,9,52,1035.7560815,53
1,4983,0.5350801187,199.22969313,70,,6.4856309295,5,3,2,,,Y,1057.0201886,522,7,77,1062.1079028,78
0,4984,0.6345178202,296.50909039,80,,3.5272117326,5,0,3,76,,Y,557.12881069,598,10,80,569.75598755,83
0,4985,0.5242654202,202.49207171,10,,4.6802541775,5,4,5,,,Y,959.27409884,618,8,62,973.48562849,63
0,4986,2.1430542731,140.19734257,16,,2.8202870088,5,2,4,100,,Y,658.60775799,587,10,67,674.27811483,68
0,4987,1.1651780989,91.90549782,10,,3.8878384867,5,4,2,83,,Y,893.35072546,580,7,66,901.84412872,68
0,4988,1.1389734998,120.58389864,7,,6.1356554129,5,3,4,86,,Y,757.89782958,631,9,70,770.54894906,75
0,4989,0.9415265047,103.61897138,77,,3.2203921009,5,3,2,72,,Y,547.0635289,608,11,56,563.27624335,58
0,4990,5.0785331776,154.98287757,10,,4.4186466093,5,3,2,98,,Y,1053.0043303,578,8,56,1065.966263,59
0,4991,1.0086966804,119.29085554,12,,5.8918705969,5,1,2,110,,Y,848.91507483,610,7,66,854.32507598,67
0,4992,1.5951208158,190.98418139,85,,4.5676321908,5,3,0,75,,Y,889.99254105,597,7,74,902.24764863,76
0,4993,1.8913117729,54.705027267,114,,1.581254271,5,5,1,9,,Y,628.1639178,570,12,89,629.27066523,93
1,4994,1.4980179229,145.58412685,,,2.4575571293,5,0,2,99,,Y,970.61659355,497,8,57,978.95982863,59
0,4995,1.313784086,50.431151153,115,,1.4438971446,5,5,1,6,,Y,738.52722791,623,7,51,749.34351554,54
0,4996,2.0496246947,184.66269107,88,,5.4127524606,5,3,1,87,,Y,751.49400128,572,7,81,768.50330999,82
1,4997,0.891149823,110.78077212,68,,7.0377054498,5,1,6,59,,Y,1031.1325053,509,7,46,1048.9643177,48
0,4998,1.4726170585,138.86902768,84,,6.0795115381,5,3,2,67,,Y,572.19037221,571,6,82,577.22133902,82
1,4999,1.4318801403,138.0379523,12,,4.0643076035,5,2,3,109,,Y,930.34848596,501,12,50,949.96624668,52
1,5000,2.9063828569,144.33952233,12,,7.7555503701,5,2,7,104,,Y,984.39427549,467,7,54,1001.544512,56
1,5001,0.7477037903,257.45604443,79,,4.0517498817,5,5,3,71,,Y,937.13236087,495,12,37,941.06414223,38
1,5002,1.5791489235,87.722369984,39,,2.9032063938,5,0,7,46,,Y,955.10465851,470,10,54,970.97005383,58
0,5003,0.8176883229,210.55156586,89,,1.6396036229,5,3,0,75,,Y,954.05329446,608,4,70,954.18049059,71
1,5004,0.5117607255,187.49571764,81,,2.459715673,5,6,0,72,,Y,1126.030127,492,8,50,1136.1407646,51
1,5005,1.2743674111,226.16409366,85,52.443017559,3.670682006,5,2,1,82,,Y,1057.5245007,506,9,46,1074.6567043,48
0,5006,0.755667743,148.25753907,12,,5.444196837,5,0,4,103,,Y,763.57860066,561,15,53,779.0469069,53
1,5007,0.7853789839,220.74098703,20,,5.6950587601,5,3,4,83,,Y,967.14493575,500,8,51,983.72684651,53
0,5008,1.4309704319,112.82965925,7,,5.8249768228,5,1,1,95,,Y,848.33551223,619,11,69,854.46041093,72
0,5009,0.9805901888,119.46155932,10,,4.2285826758,5,1,5,109,,Y,1072.8264258,612,9,81,1089.1908833,82
0,5010,1.8141905088,43.212401637,134,,1.4787759465,5,3,1,9,,Y,945.85851497,594,10,74,957.99231604,75
0,5011,0.5170648599,168.4881842,14,,5.6386992951,5,2,3,97,,Y,1009.2520571,606,4,67,1015.1222731,71
0,5012,0.5020378138,153.45442688,82,,3.2139780875,5,5,1,79,,Y,661.66792222,608,9,78,668.28002008,80
0,5013,0.807749518,,83,,5.3903857178,5,4,3,95,,Y,863.39455298,581,7,80,882.10886239,80
1,5014,1.3996362415,187.61124639,8,,5.1882337268,5,2,6,,,Y,1048.0963867,520,14,36,1058.0264031,37
0,5015,1.6211604122,139.09845419,13,,3.2158669342,5,2,3,94,,Y,676.61291301,609,6,71,682.37371669,74
0,5016,0.6781807837,84.753731931,52,,4.7841238935,5,1,4,51,,Y,1387.0586661,612,13,60,1406.7224771,63
1,5017,2.0930926696,109.82477743,50,,1.7771929059,5,1,5,50,,Y,1066.1753328,495,9,55,1068.3475063,57
0,5018,1.8424754625,92.086564273,43,,0.7348673368,5,2,0,57,,Y,1109.4390576,591,5,79,1116.7249414,82
0,5019,1.7512198592,85.229353854,11,,6.2113565927,5,0,1,86,,Y,874.10557269,607,10,68,884.62293559,68
1,5020,2.7834272428,150.45013258,78,,4.670080271,5,7,0,61,,Y,905.93489809,512,10,49,917.37544821,51
1,5021,1.5173152866,128.7018327,87,5.4086938989,3.3052902733,5,5,2,81,,Y,1063.3317762,506,4,57,1075.3950965,58
1,5022,2.9848121297,133.40000293,80,,1.6583670579,5,2,1,73,,Y,962.12169102,489,9,55,980.41044285,59
1,5023,0.7149868431,131.89014311,71,,2.9731942075,5,1,0,93,,Y,851.40755649,452,8,60,864.82832371,60
1,5024,2.6967597819,219.94007867,91,,4.801808632,5,1,0,78,,Y,1008.7220127,495,7,46,1012.4754363,47
1,5025,0.6439341464,129.11377964,15,,4.1696077677,5,4,5,114,,Y,873.08945694,517,9,47,882.62173859,52
1,5026,2.443650641,48.889857635,112,,1.3315485536,5,3,0,10,,Y,940.96748215,553,10,46,952.45388887,48
0,5027,2.6425280655,173.68100507,80,,6.0262041347,5,2,2,77,,Y,927.48956861,613,7,85,928.00789449,86
0,5028,1.3585193234,209.23080193,72,,2.6889151561,5,5,1,86,,Y,1108.932925,601,10,81,1124.8708341,83
0,5029,0.6595063496,212.22900333,84,,2.9091836098,5,2,3,60,,Y,745.26254211,584,10,60,746.76504131,60
0,5030,0.9912035338,166.53456798,69,,5.0884536711,5,1,4,79,,Y,1093.9425728,592,8,57,1097.8327372,58
1,5031,1.6866604784,56.674924694,124,,1.3971977815,5,2,2,15,,Y,906.17542516,502,11,49,922.33465382,53
1,5032,3.1171979632,97.960024089,11,,5.7035148018,5,1,3,102,,Y,1149.0045905,490,13,45,1160.9699897,47
0,5033,0.6116233866,176.00214812,10,,3.2862905546,5,2,3,106,,Y,1038.7594189,576,5,59,1058.487379,61
0,5034,1.3433857345,184.81259971,7,,5.7285699292,5,0,3,101,,Y,596.61328479,541,13,68,612.26042192,70
1,5035,0.5476124658,104.76556124,47,,4.0039375139,5,1,3,44,,Y,1151.117859,507,5,43,1166.2716811,44
0,5036,2.9972688955,214.71361693,,,2.4779747892,5,2,6,89,,Y,990.46230434,607,9,55,1004.6396543,58
1,5037,0.8124526867,51.129236229,102,,1.4091361738,5,3,2,12,,Y,987.26424188,502,11,45,998.70427396,45
0,5038,0.5732817656,104.67379446,42,,3.5589715568,5,0,4,48,,Y,823.56830915,602,8,74,828.59662212,75
0,5039,1.2173724521,123.58027366,,,0.4096545114,5,1,2,48,,Y,848.40705215,586,7,66,868.08832426,67
1,5040,4.7191708746,126.7072621,10,,5.457843477,5,3,1,89,,Y,1009.4537117,489,11,55,1017.6879863,57
0,5041,3.5487720847,49.614194416,134,,1.4207255471,5,3,1,7,,Y,860.55389195,625,3,63,880.32119142,67
0,5042,3.113870866,246.73470269,79,,2.4335518398,5,2,3,73,,Y,806.17118635,587,9,68,820.52652349,69
1,5043,3.6239172972,308.60400715,75,65.561043378,2.7397065684,5,3,2,98,,Y,995.64090115,500,8,41,1013.2110864,44
1,5044,1.73699781,129.1294488,80,,1.5165857195,5,4,2,80,,Y,1065.5268768,512,7,43,1078.5931696,45
0,5045,1.9234958556,102.25987239,49,,1.271407195,5,0,6,53,,Y,1023.8281878,617,9,60,1038.5786353,62
0,5046,3.5795073608,51.415993871,107,,1.2763741719,5,3,0,11,,Y,1334.1770701,622,8,72,1338.9106763,72
0,5047,2.0156448412,96.158927966,71,,4.1735248288,5,2,2,72,,Y,791.91283321,609,6,61,807.2985832,61
1,5048,2.7460270778,82.559957662,,,0.9650170733,5,2,2,50,,Y,920.27445375,475,7,54,934.51235604,57
0,5049,3.004027763,216.54196237,85,,2.1904165587,5,3,4,70,,Y,665.65713924,635,13,66,679.68419927,67
1,5050,1.5580546989,81.55605683,14,,7.5511379863,5,1,2,92,,Y,1007.26936,485,7,68,1011.4597758,71
0,5051,1.0400251292,141.97035981,9,,4.879362391,5,3,3,103,,Y,626.85852569,564,14,71,630.15086526,72
1,5052,0.5136027914,152.54955068,15,,6.5386792681,5,1,5,93,,Y,928.2404794,486,8,43,930.09898746,43
1,5053,1.5797373126,10.845609791,9,,7.6266426455,5,2,0,106,,Y,1055.4293344,522,13,41,1072.2600421,41
0,5054,2.0815166314,162.17757702,9,,4.1153419269,5,1,2,108,,Y,927.74452819,597,12,63,946.35387016,63
1,5055,1.1874422916,114.02015824,40,,0.2909475518,5,1,5,41,,Y,914.14299263,498,11,55,915.98380204,58
0,5056,0.6512819835,126.79700673,9,,4.6597439136,5,3,1,,,Y,783.933207,571,4,75,801.5378507,81
0,5057,0.5242189388,147.78282163,83,,3.8087102455,5,3,1,89,,Y,970.04053112,581,9,91,976.30062049,92
1,5058,2.0313850035,138.80671521,11,,3.5044041431,5,3,2,89,,Y,998.79167221,498,10,36,1016.4372766,38
0,5059,0.5888326188,149.57755906,8,,5.3205824903,5,0,5,101,,Y,1091.9814999,611,7,87,1093.3967529,87
1,5060,4.3315119101,42.547269441,110,,1.4656182193,5,8,1,9,,Y,965.27828356,515,9,59,980.73449357,63
0,5061,1.4109041311,219.29994761,76,,1.9882589699,5,5,1,75,,Y,631.15964338,597,5,79,638.29405907,81
